invoice_id,msme_id,invoice_amount,buyer_type,buyer_industry,invoice_date,due_date,payment_term_days,historical_payment_delay_days,seller_credit_score,invoice_frequency,payment_status,risk_label,risk_score,msme_credit_score,msme_credit_label,msme_industry
INV0002568,MSME002256,2018198.78,Government,Retail,2025-09-30 17:27:56.061330,2025-11-29 17:27:56.061330,60,64,79.54,2,Paid_Late,Medium,39.16,79.54,Approve,Manufacturing
INV0002569,MSME003816,4168195.78,Government,Automotive,2025-11-12 17:27:56.061330,2026-01-11 17:27:56.061330,60,61,75.66,1,Paid_OnTime,Medium,42.89,75.66,Approve,Manufacturing
INV0002570,MSME000871,1169249.95,Government,IT Services,2026-01-18 17:27:56.061330,2026-03-19 17:27:56.061330,60,81,67.48,1,Paid_OnTime,Low,32.98,67.48,Review,Textile
INV0002571,MSME000531,4418717.68,Government,Real Estate,2026-02-05 17:27:56.061330,2026-03-07 17:27:56.061330,30,76,77.62,1,Paid_Late,Medium,40.88,77.62,Approve,Textile
INV0002572,MSME000181,3783164.99,Government,Healthcare,2026-02-25 17:27:56.061330,2026-03-27 17:27:56.061330,30,66,77.85,1,Paid_OnTime,Medium,38.59,77.85,Approve,Food & Beverage
INV0002573,MSME000857,1684661.7,Retail,FMCG,2025-12-17 17:27:56.061330,2026-01-16 17:27:56.061330,30,57,80.62,2,Defaulted,Medium,53.34,80.62,Approve,Retail
INV0002574,MSME003036,1555249.77,Retail,Automotive,2025-12-10 17:27:56.061330,2026-01-09 17:27:56.061330,30,57,59.45,1,Paid_Late,Medium,44.6,59.45,Review,Services
INV0002575,MSME003452,1428381.8,Retail,Retail,2025-12-16 17:27:56.061330,2026-01-15 17:27:56.061330,30,56,59.83,1,Paid_OnTime,High,71.41,59.83,Review,Retail
INV0002576,MSME002054,272103.45,SME,Government,2026-01-03 17:27:56.061330,2026-04-03 17:27:56.061330,90,55,90.0,1,Paid_OnTime,Medium,35.52,90.0,Approve,Textile
INV0002577,MSME002493,228514.18,Government,Manufacturing,2025-10-01 17:27:56.061330,2025-10-31 17:27:56.061330,30,80,76.39,2,Paid_OnTime,Low,26.2,76.39,Approve,Manufacturing
INV0002578,MSME002747,969366.25,Large Corporate,Automotive,2026-02-07 17:27:56.061330,2026-03-09 17:27:56.061330,30,22,45.33,2,Paid_OnTime,Low,34.65,45.33,Review,Food & Beverage
INV0002579,MSME002283,3692790.89,Government,Government,2026-03-10 17:27:56.061330,2026-04-09 17:27:56.061330,30,71,35.92,2,Paid_OnTime,High,66.51,35.92,Reject,Food & Beverage
INV0002580,MSME000807,3753859.31,SME,Manufacturing,2026-03-17 17:27:56.061330,2026-05-16 17:27:56.061330,60,71,62.87,1,Paid_OnTime,High,68.65,62.87,Review,Retail
INV0002581,MSME003826,3259809.63,Large Corporate,Manufacturing,2025-10-08 17:27:56.061330,2025-11-07 17:27:56.061330,30,34,65.11,1,Paid_Late,Medium,39.83,65.11,Review,Retail
INV0002582,MSME002329,2996161.54,SME,IT Services,2025-11-27 17:27:56.061330,2025-12-27 17:27:56.061330,30,50,64.5,3,Paid_OnTime,Medium,42.21,64.5,Review,Food & Beverage
INV0002583,MSME000305,400473.23,Large Corporate,Retail,2026-01-20 17:27:56.061330,2026-04-20 17:27:56.061330,90,18,85.49,1,Defaulted,Low,27.66,85.49,Approve,Manufacturing
INV0002584,MSME001897,498434.22,SME,Retail,2026-02-14 17:27:56.061330,2026-05-15 17:27:56.061330,90,54,44.04,3,Paid_OnTime,Medium,55.43,44.04,Reject,Services
INV0002585,MSME001637,3074672.84,SME,Healthcare,2025-11-03 17:27:56.061330,2026-01-02 17:27:56.061330,60,55,85.18,2,Paid_OnTime,High,67.44,85.18,Approve,Manufacturing
INV0002586,MSME001759,3618955.76,SME,Automotive,2026-01-17 17:27:56.061330,2026-02-16 17:27:56.061330,30,57,70.71,1,Paid_OnTime,Medium,40.65,70.71,Approve,Retail
INV0002587,MSME000422,668380.24,Government,Automotive,2025-10-16 17:27:56.061330,2025-11-15 17:27:56.061330,30,78,51.95,1,Paid_Late,Medium,43.05,51.95,Review,Textile
INV0002588,MSME004273,1222105.92,SME,Manufacturing,2025-10-16 17:27:56.061330,2025-11-15 17:27:56.061330,30,46,82.41,1,Paid_Late,Medium,41.16,82.41,Approve,Services
INV0002589,MSME000335,2538836.35,Large Corporate,Real Estate,2026-03-03 17:27:56.061330,2026-04-02 17:27:56.061330,30,28,72.57,2,Paid_OnTime,Low,25.64,72.57,Approve,Textile
INV0002590,MSME003562,940375.88,Large Corporate,Government,2025-10-07 17:27:56.061330,2026-01-05 17:27:56.061330,90,19,62.95,1,Paid_OnTime,Low,16.27,62.95,Review,Food & Beverage
INV0002591,MSME001994,596704.05,Retail,Government,2026-03-06 17:27:56.061330,2026-04-05 17:27:56.061330,30,39,82.91,1,Defaulted,Medium,36.67,82.91,Approve,Food & Beverage
INV0002592,MSME000390,4362809.22,Retail,Real Estate,2025-12-18 17:27:56.061330,2026-02-16 17:27:56.061330,60,33,89.59,3,Paid_OnTime,Low,34.7,89.59,Approve,Textile
INV0002593,MSME003189,1131580.19,Large Corporate,Retail,2025-12-22 17:27:56.061330,2026-01-21 17:27:56.061330,30,44,45.13,1,Paid_OnTime,Medium,39.56,45.13,Review,Services
INV0002594,MSME002412,277394.45,Retail,FMCG,2025-11-17 17:27:56.061330,2025-12-17 17:27:56.061330,30,55,90.45,3,Paid_OnTime,Medium,44.45,90.45,Approve,Retail
INV0002595,MSME000214,4530038.88,Government,Government,2025-12-18 17:27:56.061330,2026-01-17 17:27:56.061330,30,84,83.98,1,Defaulted,Medium,53.06,83.98,Approve,Retail
INV0002596,MSME000137,297904.07,Government,Healthcare,2026-01-19 17:27:56.061330,2026-03-20 17:27:56.061330,60,76,75.73,2,Paid_OnTime,Low,24.68,75.73,Approve,Textile
INV0002597,MSME004764,3700578.03,Retail,Automotive,2025-10-09 17:27:56.061330,2025-11-08 17:27:56.061330,30,58,48.99,1,Paid_OnTime,High,85.89,48.99,Review,Manufacturing
INV0002598,MSME000598,4413022.63,Retail,Automotive,2025-10-21 17:27:56.061330,2026-01-19 17:27:56.061330,90,39,80.12,2,Paid_OnTime,Medium,53.83,80.12,Approve,Retail
INV0002599,MSME001236,1925859.91,Government,Automotive,2025-12-21 17:27:56.061330,2026-01-20 17:27:56.061330,30,73,67.67,1,Paid_OnTime,Medium,40.49,67.67,Review,Manufacturing
INV0002600,MSME000741,1743868.76,Large Corporate,Real Estate,2026-01-18 17:27:56.061330,2026-02-17 17:27:56.061330,30,27,90.26,1,Paid_OnTime,Low,15.34,90.26,Approve,Services
INV0002601,MSME003509,982154.4,Large Corporate,Government,2025-12-13 17:27:56.061330,2026-02-11 17:27:56.061330,60,39,58.74,2,Paid_OnTime,Medium,43.54,58.74,Review,Food & Beverage
INV0002602,MSME003268,1896224.43,Government,Automotive,2025-10-02 17:27:56.061330,2025-12-31 17:27:56.061330,90,74,81.82,1,Paid_OnTime,Medium,54.43,81.82,Approve,Services
INV0002603,MSME001106,2235803.26,Large Corporate,Real Estate,2026-01-28 17:27:56.061330,2026-04-28 17:27:56.061330,90,35,60.17,1,Paid_OnTime,Low,33.78,60.17,Review,Services
INV0002604,MSME000174,641450.91,Large Corporate,FMCG,2026-02-19 17:27:56.061330,2026-05-20 17:27:56.061330,90,29,88.67,2,Paid_OnTime,Low,21.65,88.67,Approve,Textile
INV0002605,MSME003517,1088680.85,Retail,Automotive,2026-01-31 17:27:56.061330,2026-03-02 17:27:56.061330,30,30,79.46,1,Paid_OnTime,Medium,37.86,79.46,Approve,Food & Beverage
INV0002606,MSME001723,1874612.4,Retail,Manufacturing,2025-10-10 17:27:56.061330,2025-11-09 17:27:56.061330,30,38,86.67,1,Paid_Late,Medium,54.84,86.67,Approve,Textile
INV0002607,MSME000516,1841199.24,Large Corporate,Healthcare,2026-01-05 17:27:56.061330,2026-02-04 17:27:56.061330,30,25,69.52,1,Defaulted,Medium,35.15,69.52,Review,Services
INV0002608,MSME002667,703181.29,Retail,IT Services,2026-03-19 17:27:56.061330,2026-04-18 17:27:56.061330,30,29,85.31,2,Paid_OnTime,Low,30.33,85.31,Approve,Textile
INV0002609,MSME004551,4863883.59,Government,Government,2025-11-10 17:27:56.061330,2025-12-10 17:27:56.061330,30,81,60.82,1,Paid_Late,High,72.09,60.82,Review,Retail
INV0002610,MSME002993,4422978.65,SME,Automotive,2025-11-07 17:27:56.061330,2025-12-07 17:27:56.061330,30,46,70.76,1,Paid_Late,High,66.97,70.76,Approve,Food & Beverage
INV0002611,MSME001509,4450781.33,SME,Manufacturing,2025-12-20 17:27:56.061330,2026-01-19 17:27:56.061330,30,57,62.46,1,Paid_Late,High,74.36,62.46,Review,Retail
INV0002612,MSME004450,732694.58,SME,FMCG,2026-03-21 17:27:56.061330,2026-04-20 17:27:56.061330,30,48,77.28,2,Paid_OnTime,Medium,47.34,77.28,Approve,Manufacturing
INV0002613,MSME004245,2435905.81,Government,Real Estate,2026-01-04 17:27:56.061330,2026-02-03 17:27:56.061330,30,84,62.36,1,Paid_OnTime,Medium,59.47,62.36,Review,Manufacturing
INV0002614,MSME001986,3429960.87,SME,Government,2025-11-08 17:27:56.061330,2025-12-08 17:27:56.061330,30,67,69.51,1,Paid_OnTime,Medium,58.31,69.51,Review,Manufacturing
INV0002615,MSME000800,226469.57,Large Corporate,Healthcare,2026-02-03 17:27:56.061330,2026-05-04 17:27:56.061330,90,28,56.28,1,Paid_OnTime,Low,34.47,56.28,Review,Manufacturing
INV0002616,MSME001092,121408.26,SME,Real Estate,2026-03-25 17:27:56.061330,2026-06-23 17:27:56.061330,90,55,72.89,2,Paid_Late,Medium,40.82,72.89,Approve,Manufacturing
INV0002617,MSME004662,969167.96,Retail,FMCG,2026-01-03 17:27:56.061330,2026-04-03 17:27:56.061330,90,54,66.05,4,Paid_Late,Medium,36.71,66.05,Review,Textile
INV0002618,MSME003070,1847438.62,Retail,Real Estate,2025-10-05 17:27:56.061330,2025-12-04 17:27:56.061330,60,41,61.35,1,Paid_OnTime,Medium,53.06,61.35,Review,Manufacturing
INV0002619,MSME000003,671861.3,Government,Retail,2025-11-10 17:27:56.061330,2026-02-08 17:27:56.061330,90,65,67.04,1,Paid_OnTime,Medium,45.38,67.04,Review,Services
INV0002620,MSME001773,867104.36,Large Corporate,IT Services,2025-10-16 17:27:56.061330,2025-12-15 17:27:56.061330,60,16,73.99,1,Paid_OnTime,Low,0.99,73.99,Approve,Services
INV0002621,MSME000812,4086151.89,SME,Manufacturing,2026-02-17 17:27:56.061330,2026-03-19 17:27:56.061330,30,54,59.59,2,Paid_Late,Medium,60.39,59.59,Review,Textile
INV0002622,MSME004393,3988078.82,Large Corporate,Manufacturing,2025-10-02 17:27:56.061330,2025-12-31 17:27:56.061330,90,34,96.76,1,Paid_OnTime,Low,23.07,96.76,Approve,Manufacturing
INV0002623,MSME004722,3881569.98,Large Corporate,Healthcare,2025-10-16 17:27:56.061330,2025-11-15 17:27:56.061330,30,23,68.88,2,Defaulted,Medium,43.57,68.88,Review,Retail
INV0002624,MSME004651,1209941.98,SME,IT Services,2025-11-01 17:27:56.061330,2025-12-31 17:27:56.061330,60,65,72.17,3,Paid_OnTime,High,68.07,72.17,Approve,Textile
INV0002625,MSME001671,1099978.56,Government,IT Services,2026-01-30 17:27:56.061330,2026-03-01 17:27:56.061330,30,70,48.68,2,Paid_OnTime,Medium,55.01,48.68,Review,Services
INV0002626,MSME004996,4438777.35,Government,Manufacturing,2025-12-16 17:27:56.061330,2026-01-15 17:27:56.061330,30,63,42.15,3,Paid_Late,Medium,61.34,42.15,Reject,Services
INV0002627,MSME002145,4337708.8,Retail,Government,2025-10-10 17:27:56.061330,2025-11-09 17:27:56.061330,30,34,65.55,1,Paid_Late,Medium,53.28,65.55,Review,Food & Beverage
INV0002628,MSME004031,1844576.73,Government,Retail,2026-01-13 17:27:56.061330,2026-02-12 17:27:56.061330,30,86,72.41,3,Paid_Late,Medium,49.13,72.41,Approve,Services
INV0002629,MSME000813,2889412.94,Large Corporate,Automotive,2025-12-21 17:27:56.061330,2026-01-20 17:27:56.061330,30,21,73.65,1,Defaulted,Low,29.64,73.65,Approve,Manufacturing
INV0002630,MSME004441,3580991.64,Large Corporate,IT Services,2025-12-28 17:27:56.061330,2026-01-27 17:27:56.061330,30,43,84.56,1,Paid_OnTime,Low,31.87,84.56,Approve,Manufacturing
INV0002631,MSME001519,4668992.96,Government,Government,2025-10-24 17:27:56.061330,2025-12-23 17:27:56.061330,60,65,100.0,2,Paid_OnTime,Low,34.53,100.0,Approve,Food & Beverage
INV0002632,MSME002786,308180.54,Retail,FMCG,2025-10-01 17:27:56.061330,2025-11-30 17:27:56.061330,60,45,62.93,1,Paid_OnTime,Medium,59.01,62.93,Review,Retail
INV0002633,MSME002838,2861603.38,Government,Automotive,2025-12-22 17:27:56.061330,2026-02-20 17:27:56.061330,60,67,69.8,3,Paid_Late,Medium,44.34,69.8,Review,Retail
INV0002634,MSME004471,4585464.5,Large Corporate,Real Estate,2025-11-04 17:27:56.061330,2026-02-02 17:27:56.061330,90,31,65.89,1,Paid_OnTime,Medium,44.95,65.89,Review,Services
INV0002635,MSME002754,1316041.82,Government,IT Services,2026-02-22 17:27:56.061330,2026-05-23 17:27:56.061330,90,66,66.71,1,Paid_OnTime,Low,30.46,66.71,Review,Manufacturing
INV0002636,MSME001137,389444.9,Large Corporate,Government,2025-11-03 17:27:56.061330,2026-02-01 17:27:56.061330,90,16,41.41,2,Paid_OnTime,Medium,36.11,41.41,Reject,Textile
INV0002637,MSME004405,628426.42,Government,FMCG,2026-03-25 17:27:56.061330,2026-04-24 17:27:56.061330,30,66,62.36,1,Paid_Late,Medium,40.0,62.36,Review,Textile
INV0002638,MSME002140,484169.35,Large Corporate,Retail,2026-01-15 17:27:56.061330,2026-03-16 17:27:56.061330,60,17,75.03,3,Paid_OnTime,Low,22.06,75.03,Approve,Retail
INV0002639,MSME000460,379517.43,Large Corporate,Retail,2025-12-03 17:27:56.061330,2026-01-02 17:27:56.061330,30,26,66.35,1,Paid_OnTime,Low,32.81,66.35,Review,Services
INV0002640,MSME004761,856045.36,Government,Manufacturing,2026-02-17 17:27:56.061330,2026-04-18 17:27:56.061330,60,70,72.52,1,Paid_OnTime,Medium,43.55,72.52,Approve,Retail
INV0002641,MSME000927,3394820.19,Large Corporate,FMCG,2026-03-25 17:27:56.061330,2026-04-24 17:27:56.061330,30,18,62.69,2,Paid_OnTime,Low,24.89,62.69,Review,Food & Beverage
INV0002642,MSME002480,136032.19,Retail,Automotive,2025-11-18 17:27:56.061330,2026-01-17 17:27:56.061330,60,50,86.8,1,Paid_OnTime,Medium,37.56,86.8,Approve,Food & Beverage
INV0002643,MSME001057,1602143.51,Government,FMCG,2026-02-06 17:27:56.061330,2026-03-08 17:27:56.061330,30,80,44.55,1,Paid_Late,Medium,55.89,44.55,Reject,Food & Beverage
INV0002644,MSME000408,2408756.08,Large Corporate,Real Estate,2026-03-26 17:27:56.061330,2026-06-24 17:27:56.061330,90,32,85.52,2,Paid_Late,Low,30.41,85.52,Approve,Manufacturing
INV0002645,MSME003843,913821.81,SME,Automotive,2026-02-19 17:27:56.061330,2026-03-21 17:27:56.061330,30,60,87.88,2,Paid_Late,Medium,55.26,87.88,Approve,Manufacturing
INV0002646,MSME002695,647442.87,SME,Automotive,2026-01-05 17:27:56.061330,2026-03-06 17:27:56.061330,60,59,58.49,3,Paid_OnTime,Medium,44.04,58.49,Review,Retail
INV0002647,MSME002451,304304.97,Large Corporate,Automotive,2026-03-08 17:27:56.061330,2026-04-07 17:27:56.061330,30,30,88.37,1,Paid_OnTime,Low,20.19,88.37,Approve,Manufacturing
INV0002648,MSME004295,4992903.66,Large Corporate,IT Services,2026-01-11 17:27:56.061330,2026-03-12 17:27:56.061330,60,42,85.42,2,Paid_OnTime,Low,34.85,85.42,Approve,Retail
INV0002649,MSME001073,745976.08,Government,Government,2026-01-09 17:27:56.061330,2026-02-08 17:27:56.061330,30,89,66.21,1,Paid_Late,Medium,63.35,66.21,Review,Retail
INV0002650,MSME004630,3416388.72,Government,Automotive,2025-11-11 17:27:56.061330,2025-12-11 17:27:56.061330,30,77,57.67,2,Defaulted,High,70.89,57.67,Review,Food & Beverage
INV0002651,MSME003357,3342420.74,Retail,IT Services,2025-11-28 17:27:56.061330,2026-02-26 17:27:56.061330,90,29,71.69,1,Paid_OnTime,Low,26.33,71.69,Approve,Food & Beverage
INV0002652,MSME004589,3021202.53,Large Corporate,Automotive,2026-01-10 17:27:56.061330,2026-03-11 17:27:56.061330,60,42,70.07,2,Defaulted,Medium,47.61,70.07,Approve,Food & Beverage
INV0002653,MSME004967,3849698.77,Retail,IT Services,2026-03-25 17:27:56.061330,2026-04-24 17:27:56.061330,30,47,69.65,2,Paid_Late,Medium,56.3,69.65,Review,Manufacturing
INV0002654,MSME002899,1817951.53,Government,Automotive,2026-03-17 17:27:56.061330,2026-05-16 17:27:56.061330,60,61,70.64,1,Defaulted,Medium,44.31,70.64,Approve,Food & Beverage
INV0002655,MSME000896,2925589.91,Government,Retail,2025-12-25 17:27:56.061330,2026-01-24 17:27:56.061330,30,74,76.36,1,Paid_OnTime,Medium,51.55,76.36,Approve,Textile
INV0002656,MSME000602,846674.2,SME,Healthcare,2025-12-31 17:27:56.061330,2026-01-30 17:27:56.061330,30,60,87.54,3,Paid_Late,Medium,36.51,87.54,Approve,Textile
INV0002657,MSME001707,1883782.58,Retail,Retail,2026-03-09 17:27:56.061330,2026-05-08 17:27:56.061330,60,48,63.75,1,Paid_OnTime,Medium,52.09,63.75,Review,Manufacturing
INV0002658,MSME003374,4870876.26,Large Corporate,Manufacturing,2025-11-23 17:27:56.061330,2026-02-21 17:27:56.061330,90,19,67.06,1,Paid_Late,Medium,37.97,67.06,Review,Services
INV0002659,MSME000280,3145273.11,Large Corporate,Automotive,2026-01-02 17:27:56.061330,2026-04-02 17:27:56.061330,90,42,69.91,3,Paid_OnTime,Low,26.09,69.91,Review,Textile
INV0002660,MSME003977,874891.12,Retail,Government,2025-11-14 17:27:56.061330,2026-02-12 17:27:56.061330,90,32,78.57,1,Paid_OnTime,Low,28.38,78.57,Approve,Textile
INV0002661,MSME004585,4613138.44,Retail,Healthcare,2025-10-17 17:27:56.061330,2025-12-16 17:27:56.061330,60,45,76.76,1,Paid_Late,Medium,39.61,76.76,Approve,Services
INV0002662,MSME002861,2113358.82,SME,Healthcare,2025-11-04 17:27:56.061330,2025-12-04 17:27:56.061330,30,63,66.15,1,Paid_Late,Medium,38.7,66.15,Review,Retail
INV0002663,MSME002593,1806240.58,Retail,Real Estate,2026-02-17 17:27:56.061330,2026-03-19 17:27:56.061330,30,41,80.54,1,Defaulted,Medium,35.09,80.54,Approve,Textile
INV0002664,MSME000642,2086052.34,Government,Healthcare,2026-02-12 17:27:56.061330,2026-03-14 17:27:56.061330,30,78,67.08,2,Paid_Late,Medium,49.65,67.08,Review,Textile
INV0002665,MSME000393,2361782.02,SME,Automotive,2026-02-22 17:27:56.061330,2026-03-24 17:27:56.061330,30,52,85.31,1,Paid_OnTime,Low,15.53,85.31,Approve,Manufacturing
INV0002666,MSME003181,1744943.64,Large Corporate,Government,2025-12-19 17:27:56.061330,2026-01-18 17:27:56.061330,30,35,85.47,3,Paid_Late,Medium,38.18,85.47,Approve,Textile
INV0002667,MSME002375,928899.42,Large Corporate,Government,2026-03-18 17:27:56.061330,2026-05-17 17:27:56.061330,60,32,55.68,1,Paid_OnTime,Low,33.0,55.68,Review,Textile
INV0002668,MSME004427,743029.16,Large Corporate,Automotive,2025-11-06 17:27:56.061330,2025-12-06 17:27:56.061330,30,24,59.06,1,Paid_OnTime,Low,15.8,59.06,Review,Services
INV0002669,MSME000844,2659459.13,Large Corporate,Automotive,2025-11-21 17:27:56.061330,2025-12-21 17:27:56.061330,30,44,68.03,2,Paid_OnTime,Low,22.26,68.03,Review,Food & Beverage
INV0002670,MSME003911,1181419.0,Retail,Retail,2025-11-17 17:27:56.061330,2025-12-17 17:27:56.061330,30,35,67.39,1,Paid_OnTime,Medium,52.82,67.39,Review,Textile
INV0002671,MSME003475,4437671.3,SME,Manufacturing,2025-11-11 17:27:56.061330,2025-12-11 17:27:56.061330,30,48,62.21,2,Paid_OnTime,Medium,49.21,62.21,Review,Retail
INV0002672,MSME004845,4544091.05,SME,Automotive,2026-03-21 17:27:56.061330,2026-05-20 17:27:56.061330,60,68,87.08,2,Paid_OnTime,Medium,55.31,87.08,Approve,Manufacturing
INV0002673,MSME001717,1675644.52,Retail,Real Estate,2025-12-21 17:27:56.061330,2026-01-20 17:27:56.061330,30,34,88.85,1,Paid_Late,Medium,53.03,88.85,Approve,Services
INV0002674,MSME000036,878738.87,Large Corporate,FMCG,2025-11-13 17:27:56.061330,2026-01-12 17:27:56.061330,60,41,82.57,2,Paid_OnTime,Low,26.89,82.57,Approve,Textile
INV0002675,MSME000135,3878939.86,Government,Government,2026-02-02 17:27:56.061330,2026-03-04 17:27:56.061330,30,65,54.81,2,Paid_Late,High,70.66,54.81,Review,Food & Beverage
INV0002676,MSME000814,513509.99,Large Corporate,Government,2025-11-05 17:27:56.061330,2025-12-05 17:27:56.061330,30,41,42.86,1,Paid_OnTime,Low,29.77,42.86,Reject,Textile
INV0002677,MSME003455,4440986.99,Large Corporate,Healthcare,2026-01-19 17:27:56.061330,2026-02-18 17:27:56.061330,30,44,65.65,3,Paid_Late,Medium,42.48,65.65,Review,Textile
INV0002678,MSME001518,1945717.41,SME,Automotive,2026-02-28 17:27:56.061330,2026-04-29 17:27:56.061330,60,60,58.88,1,Paid_OnTime,Medium,41.56,58.88,Review,Food & Beverage
INV0002679,MSME004305,1179716.55,Large Corporate,Government,2026-03-18 17:27:56.061330,2026-04-17 17:27:56.061330,30,44,55.01,2,Paid_OnTime,Low,30.05,55.01,Review,Services
INV0002680,MSME003768,4268696.62,SME,Real Estate,2025-10-05 17:27:56.061330,2025-12-04 17:27:56.061330,60,60,36.62,1,Paid_OnTime,High,71.16,36.62,Reject,Textile
INV0002681,MSME002408,3220114.6,Government,IT Services,2026-01-19 17:27:56.061330,2026-03-20 17:27:56.061330,60,61,69.62,2,Paid_OnTime,Medium,39.44,69.62,Review,Food & Beverage
INV0002682,MSME001318,137507.1,Large Corporate,FMCG,2025-10-30 17:27:56.061330,2025-11-29 17:27:56.061330,30,17,91.23,1,Paid_OnTime,Low,2.33,91.23,Approve,Services
INV0002683,MSME002246,4848683.33,SME,FMCG,2025-11-23 17:27:56.061330,2025-12-23 17:27:56.061330,30,55,91.72,1,Paid_OnTime,Low,31.37,91.72,Approve,Manufacturing
INV0002684,MSME004548,4901246.78,Government,Real Estate,2025-12-15 17:27:56.061330,2026-01-14 17:27:56.061330,30,86,77.04,1,Defaulted,Medium,56.02,77.04,Approve,Manufacturing
INV0002685,MSME000760,4221382.94,Government,Healthcare,2026-03-11 17:27:56.061330,2026-06-09 17:27:56.061330,90,89,70.87,1,Paid_OnTime,Medium,50.71,70.87,Approve,Retail
INV0002686,MSME004189,4165449.43,Large Corporate,Healthcare,2025-10-09 17:27:56.061330,2025-12-08 17:27:56.061330,60,34,81.27,2,Paid_Late,Medium,38.09,81.27,Approve,Manufacturing
INV0002687,MSME001839,563902.27,Retail,Healthcare,2026-01-12 17:27:56.061330,2026-02-11 17:27:56.061330,30,38,100.0,1,Paid_Late,Medium,41.53,100.0,Approve,Manufacturing
INV0002688,MSME001214,497876.29,Government,Manufacturing,2025-10-31 17:27:56.061330,2026-01-29 17:27:56.061330,90,75,76.45,1,Paid_OnTime,Medium,45.76,76.45,Approve,Food & Beverage
INV0002689,MSME001103,313918.27,Large Corporate,Retail,2026-03-25 17:27:56.061330,2026-05-24 17:27:56.061330,60,18,69.86,1,Paid_OnTime,Low,6.36,69.86,Review,Textile
INV0002690,MSME000647,1611362.88,Government,Manufacturing,2025-10-14 17:27:56.061330,2025-11-13 17:27:56.061330,30,65,75.95,1,Paid_Late,Medium,38.91,75.95,Approve,Textile
INV0002691,MSME004591,1073542.38,Government,Retail,2025-12-04 17:27:56.061330,2026-01-03 17:27:56.061330,30,63,49.79,1,Paid_Late,Medium,49.77,49.79,Review,Services
INV0002692,MSME002261,1612163.87,Large Corporate,FMCG,2026-03-17 17:27:56.061330,2026-04-16 17:27:56.061330,30,38,74.29,2,Paid_OnTime,Medium,39.48,74.29,Approve,Food & Beverage
INV0002693,MSME001929,3290125.11,SME,FMCG,2026-01-31 17:27:56.061330,2026-03-02 17:27:56.061330,30,69,44.85,3,Paid_Late,High,83.04,44.85,Reject,Food & Beverage
